FILE,DATA\2016\01\Logger_sn_1724-50_data_20160129_161458.csv
VERSION,4.0
LOGGER TYPE,AQUAlogger 530WTD 60bar max600m
LOGGER,1724-50,1724-50_Dyrsten  
REGIME TITLE, Mode, Interval, Samples Per Burst, Sample Rate, Samples Per Average
REGIME, Continous Mode,90 seconds,1, 0.011111, 1, 
Depth Trigger
 - Start log session : Enable
 - Start at a depth : 2.99 m - 26545 raw
 - Stop log session : Enable
 - Stop at a depth : 1.00 m - 26448 raw
 - Stop event : Stop Session
 - Wireless activation : Enable once stopped
[LOGGER CHANNEL 0],Ext temperature
COEFFS, 79.952682, -0.0035934004, 7.1837228e-08, -8.7835918e-13, 3.0475282e-18
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 1],Battery voltage
COEFFS, 0, 7.6295401e-05, 0, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 2],Pressure       
COEFFS, -52.943447, 0.002037012, 2.5932195e-10, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 4],Depth          
COEFFS, 51.507366, 1.01325, 1, 0, 0
AVERAGED, No
GAIN MODE, n/a
START TIME, 1/12/2016 10:16:46 AM
STOP TIME, 1/29/2016 4:15:19 PM
HEADING, Timecode,Ext temperature,,Battery voltage,,Pressure       ,,Depth          ,,
UNITS, [MM/dd/yyyy HH:mm:ss] UTC-5,Raw, °C     ,Raw, V      ,Raw, bar    ,Raw, m      ,
BURSTSTART,1/25/2016 2:40:46 PM,35396,8.595143,47356,3.613045,26958,2.158781,0,12.929456,
DATA,1/25/2016 2:42:16 PM,35407,8.581187,47360,3.613350,27796,3.877696,0,30.995924,
DATA,1/25/2016 2:43:46 PM,35390,8.602756,47362,3.613503,27472,3.213060,0,24.018764,
DATA,1/25/2016 2:45:16 PM,35378,8.617981,47368,3.613961,27294,2.847944,0,20.182936,
DATA,1/25/2016 2:46:46 PM,35372,8.625594,47364,3.613655,27458,3.184343,0,23.717162,
DATA,1/25/2016 2:48:16 PM,35377,8.619250,47376,3.614571,27837,3.961805,0,31.878559,
DATA,1/25/2016 2:49:46 PM,35375,8.621787,47376,3.614571,28099,4.499302,0,37.517915,
DATA,1/25/2016 2:51:16 PM,35363,8.637013,47384,3.615181,27843,3.974113,0,32.007721,
DATA,1/25/2016 2:52:46 PM,35357,8.644626,47380,3.614876,27752,3.787433,0,30.048652,
DATA,1/25/2016 2:54:16 PM,35353,8.649702,47388,3.615486,27566,3.405881,0,26.043500,
DATA,1/25/2016 2:55:46 PM,35347,8.657315,47386,3.615334,27313,2.886916,0,20.592518,
DATA,1/25/2016 2:57:16 PM,35345,8.659853,47388,3.615486,27530,3.332034,0,25.268129,
DATA,1/25/2016 2:58:46 PM,35339,8.667466,47392,3.615792,27207,2.669494,0,18.306919,
DATA,1/25/2016 3:00:16 PM,35327,8.682693,47388,3.615486,26879,1.996754,0,11.218799,
DATA,1/25/2016 3:01:46 PM,35248,8.782950,47396,3.616097,26512,1.244089,0,3.117908,
BURSTSTART,1/28/2016 10:15:16 AM,36292,7.459222,47388,3.615486,26621,1.467625,0,5.583364,
DATA,1/28/2016 10:16:46 AM,36310,7.436414,47392,3.615792,27772,3.828462,0,30.479238,
DATA,1/28/2016 10:18:16 AM,36314,7.431345,47392,3.615792,27553,3.379214,0,25.763513,
DATA,1/28/2016 10:19:46 AM,36287,7.465558,47394,3.615944,27489,3.247932,0,24.384979,
DATA,1/28/2016 10:21:16 AM,36256,7.504840,47392,3.615792,27533,3.338188,0,25.332746,
DATA,1/28/2016 10:22:46 AM,36224,7.545391,47392,3.615792,27600,3.475626,0,26.775734,
DATA,1/28/2016 10:24:16 AM,36195,7.582140,47392,3.615792,27771,3.826410,0,30.457709,
DATA,1/28/2016 10:25:46 AM,36182,7.598614,47396,3.616097,27898,4.086944,0,33.191667,
DATA,1/28/2016 10:27:16 AM,36165,7.620157,47396,3.616097,27675,3.629477,0,28.390773,
DATA,1/28/2016 10:28:46 AM,36146,7.644235,47392,3.615792,27732,3.746405,0,29.618054,
DATA,1/28/2016 10:30:16 AM,36125,7.670848,47394,3.615944,27689,3.658196,0,28.692221,
DATA,1/28/2016 10:31:46 AM,36116,7.682254,47396,3.616097,27605,3.485882,0,26.883411,
DATA,1/28/2016 10:33:16 AM,36118,7.679719,47396,3.616097,27535,3.342291,0,25.375824,
DATA,1/28/2016 10:34:46 AM,36112,7.687323,47396,3.616097,27522,3.315624,0,25.095815,
DATA,1/28/2016 10:36:16 AM,36111,7.688590,47392,3.615792,27395,3.055115,0,22.359775,
DATA,1/28/2016 10:37:46 AM,36101,7.701263,47400,3.616402,27296,2.852046,0,20.226051,
DATA,1/28/2016 10:39:16 AM,36099,7.703798,47396,3.616097,27562,3.397676,0,25.957351,
DATA,1/28/2016 10:40:46 AM,36095,7.708867,47398,3.616249,27641,3.559731,0,27.658651,
DATA,1/28/2016 10:42:16 AM,36094,7.710134,47398,3.616249,27593,3.461266,0,26.624985,
DATA,1/28/2016 10:43:46 AM,36088,7.717738,47400,3.616402,27550,3.373060,0,25.698900,
DATA,1/28/2016 10:45:16 AM,36084,7.722808,47404,3.616707,27538,3.348444,0,25.440440,
DATA,1/28/2016 10:46:46 AM,36078,7.730412,47400,3.616402,27575,3.424343,0,26.237333,
DATA,1/28/2016 10:48:16 AM,36078,7.730412,47400,3.616402,27675,3.629477,0,28.390773,
DATA,1/28/2016 10:49:46 AM,36068,7.743085,47400,3.616402,27603,3.481780,0,26.840341,
DATA,1/28/2016 10:51:16 AM,36069,7.741818,47400,3.616402,27578,3.430497,0,26.301942,
DATA,1/28/2016 10:52:46 AM,36063,7.749422,47400,3.616402,27752,3.787433,0,30.048652,
DATA,1/28/2016 10:54:16 AM,36043,7.774769,47400,3.616402,27675,3.629477,0,28.390773,
DATA,1/28/2016 10:55:46 AM,36024,7.798850,47400,3.616402,27602,3.479728,0,26.818805,
DATA,1/28/2016 10:57:16 AM,36026,7.796315,47402,3.616555,27509,3.288957,0,24.815796,
DATA,1/28/2016 10:58:46 AM,36014,7.811524,47404,3.616707,27363,2.989476,0,21.670188,
DATA,1/28/2016 11:00:16 AM,36002,7.826733,47404,3.616707,27320,2.901275,0,20.743406,
DATA,1/28/2016 11:01:46 AM,35992,7.839408,47408,3.617012,27269,2.796665,0,19.643950,
DATA,1/28/2016 11:03:16 AM,35988,7.844477,47404,3.616707,27279,2.817177,0,19.859553,
DATA,1/28/2016 11:04:46 AM,35984,7.849547,47404,3.616707,27304,2.868456,0,20.398510,
DATA,1/28/2016 11:06:16 AM,35975,7.860954,47404,3.616707,27380,3.024346,0,22.036542,
DATA,1/28/2016 11:07:46 AM,35976,7.859687,47404,3.616707,27599,3.473574,0,26.754199,
DATA,1/28/2016 11:09:16 AM,35969,7.868559,47408,3.617012,27494,3.258188,0,24.492686,
DATA,1/28/2016 11:10:46 AM,35935,7.911655,47408,3.617012,27803,3.892056,0,31.146621,
DATA,1/28/2016 11:12:16 AM,35921,7.929400,47409,3.617089,27891,4.072584,0,33.040987,
DATA,1/28/2016 11:13:46 AM,35890,7.968695,47404,3.616707,28048,4.394672,0,36.420279,
DATA,1/28/2016 11:15:16 AM,35877,7.985174,47410,3.617165,28087,4.474683,0,37.259651,
DATA,1/28/2016 11:16:46 AM,35892,7.966160,47408,3.617012,27998,4.292095,0,35.344122,
DATA,1/28/2016 11:18:16 AM,35888,7.971230,47408,3.617012,27948,4.189519,0,34.267920,
DATA,1/28/2016 11:19:46 AM,35880,7.981371,47404,3.616707,27982,4.259270,0,34.999743,
DATA,1/28/2016 11:21:16 AM,35888,7.971230,47408,3.617012,27940,4.173107,0,34.095723,
DATA,1/28/2016 11:22:46 AM,35884,7.976301,47408,3.617012,27803,3.892056,0,31.146621,
DATA,1/28/2016 11:24:16 AM,35958,7.882502,47408,3.617012,27676,3.631528,0,28.412305,
DATA,1/28/2016 11:25:46 AM,35966,7.872362,47408,3.617012,27591,3.457164,0,26.581913,
DATA,1/28/2016 11:27:16 AM,35952,7.890107,47408,3.617012,27605,3.485882,0,26.883411,
DATA,1/28/2016 11:28:46 AM,35950,7.892642,47408,3.617012,27598,3.471523,0,26.732663,
DATA,1/28/2016 11:30:16 AM,35959,7.881234,47410,3.617165,27613,3.502293,0,27.055692,
DATA,1/28/2016 11:31:46 AM,35957,7.883769,47408,3.617012,27522,3.315624,0,25.095815,
DATA,1/28/2016 11:33:16 AM,35962,7.877432,47412,3.617318,27052,2.351577,0,14.961425,
DATA,1/28/2016 11:34:46 AM,35943,7.901514,47408,3.617012,26777,1.787560,0,9.003552,
DATA,1/28/2016 11:36:16 AM,36390,7.335043,47408,3.617012,26398,1.010306,0,-0.061203,
BURSTSTART,1/28/2016 11:46:46 AM,36007,7.820396,47416,3.617623,27430,3.126908,0,23.113915,
DATA,1/28/2016 11:48:16 AM,35977,7.858420,47428,3.618538,27843,3.974113,0,32.007721,
DATA,1/28/2016 11:49:46 AM,35999,7.830536,47436,3.619149,27701,3.682812,0,28.950600,
DATA,1/28/2016 11:51:16 AM,35995,7.835605,47440,3.619454,27588,3.451010,0,26.517305,
DATA,1/28/2016 11:52:46 AM,35984,7.849547,47448,3.620064,27809,3.904364,0,31.275789,
DATA,1/28/2016 11:54:16 AM,36004,7.824198,47458,3.620827,27656,3.590501,0,27.981652,
DATA,1/28/2016 11:55:46 AM,35968,7.869827,47466,3.621437,27736,3.754611,0,29.704174,
DATA,1/28/2016 11:57:16 AM,35976,7.859687,47472,3.621895,27833,3.953599,0,31.792450,
DATA,1/28/2016 11:58:46 AM,35956,7.885037,47476,3.622200,27745,3.773073,0,29.897944,
DATA,1/28/2016 12:00:16 PM,35968,7.869827,47480,3.622506,27750,3.783331,0,30.005593,
DATA,1/28/2016 12:01:46 PM,36005,7.822931,47488,3.623116,27685,3.649990,0,28.606094,
DATA,1/28/2016 12:03:16 PM,35997,7.833070,47489,3.623192,27688,3.656144,0,28.670689,
DATA,1/28/2016 12:04:46 PM,35984,7.849547,47494,3.623574,27655,3.588449,0,27.960119,
DATA,1/28/2016 12:06:16 PM,36013,7.812791,47492,3.623421,27650,3.578193,0,27.852453,
DATA,1/28/2016 12:07:46 PM,36004,7.824198,47496,3.623726,27637,3.551525,0,27.572516,
DATA,1/28/2016 12:09:16 PM,36016,7.808989,47500,3.624032,27604,3.483831,0,26.861876,
DATA,1/28/2016 12:10:46 PM,36015,7.810257,47505,3.624413,27566,3.405881,0,26.043500,
DATA,1/28/2016 12:12:16 PM,36009,7.817861,47504,3.624337,27527,3.325880,0,25.203512,
DATA,1/28/2016 12:13:46 PM,36004,7.824198,47508,3.624642,27550,3.373060,0,25.698900,
DATA,1/28/2016 12:15:16 PM,36012,7.814059,47508,3.624642,27601,3.477677,0,26.797270,
DATA,1/28/2016 12:16:46 PM,36002,7.826733,47512,3.624947,27629,3.535114,0,27.400244,
DATA,1/28/2016 12:18:16 PM,35993,7.838140,47505,3.624413,27513,3.297162,0,24.901957,
DATA,1/28/2016 12:19:46 PM,36011,7.815326,47512,3.624947,27497,3.264342,0,24.557309,
DATA,1/28/2016 12:21:16 PM,36019,7.805187,47516,3.625252,27481,3.231521,0,24.212645,
DATA,1/28/2016 12:22:46 PM,36027,7.795048,47516,3.625252,27542,3.356650,0,25.526594,
DATA,1/28/2016 12:24:16 PM,36033,7.787443,47520,3.625557,27603,3.481780,0,26.840341,
DATA,1/28/2016 12:25:46 PM,36032,7.788711,47516,3.625252,27839,3.965908,0,31.921613,
DATA,1/28/2016 12:27:16 PM,36032,7.788711,47522,3.625710,27816,3.918724,0,31.426483,
DATA,1/28/2016 12:28:46 PM,36033,7.787443,47520,3.625557,27799,3.883850,0,31.060509,
DATA,1/28/2016 12:30:16 PM,36032,7.788711,47520,3.625557,27756,3.795639,0,30.134770,
DATA,1/28/2016 12:31:46 PM,36035,7.784909,47522,3.625710,27783,3.851027,0,30.716054,
DATA,1/28/2016 12:33:16 PM,36037,7.782374,47520,3.625557,27853,3.994628,0,32.222990,
DATA,1/28/2016 12:34:46 PM,36034,7.786176,47520,3.625557,27879,4.047966,0,32.782676,
DATA,1/28/2016 12:36:16 PM,36035,7.784909,47520,3.625557,27916,4.123871,0,33.579124,
DATA,1/28/2016 12:37:46 PM,36034,7.786176,47526,3.626015,28110,4.521870,0,37.754655,
DATA,1/28/2016 12:39:16 PM,36034,7.786176,47526,3.626015,27919,4.130025,0,33.643700,
DATA,1/28/2016 12:40:46 PM,36031,7.789978,47521,3.625634,27642,3.561782,0,27.680185,
DATA,1/28/2016 12:42:16 PM,36019,7.805187,47522,3.625710,27600,3.475626,0,26.775734,
DATA,1/28/2016 12:43:46 PM,36022,7.801385,47524,3.625863,27501,3.272547,0,24.643472,
DATA,1/28/2016 12:45:16 PM,36010,7.816594,47521,3.625634,27440,3.147420,0,23.329367,
DATA,1/28/2016 12:46:46 PM,35992,7.839408,47522,3.625710,27618,3.512550,0,27.163366,
DATA,1/28/2016 12:48:16 PM,35991,7.840675,47528,3.626168,27576,3.426394,0,26.258869,
DATA,1/28/2016 12:49:46 PM,35975,7.860954,47524,3.625863,27762,3.807947,0,30.263946,
DATA,1/28/2016 12:51:16 PM,35962,7.877432,47520,3.625557,27817,3.920776,0,31.448011,
DATA,1/28/2016 12:52:46 PM,35955,7.886304,47524,3.625863,27863,4.015143,0,32.438255,
DATA,1/28/2016 12:54:16 PM,35952,7.890107,47522,3.625710,27814,3.914621,0,31.383428,
DATA,1/28/2016 12:55:46 PM,35952,7.890107,47524,3.625863,27732,3.746405,0,29.618054,
DATA,1/28/2016 12:57:16 PM,35950,7.892642,47524,3.625863,27795,3.875644,0,30.974396,
DATA,1/28/2016 12:58:46 PM,35949,7.893909,47524,3.625863,27861,4.011040,0,32.395202,
DATA,1/28/2016 1:00:16 PM,35944,7.900247,47520,3.625557,27934,4.160798,0,33.966575,
DATA,1/28/2016 1:01:46 PM,35938,7.907852,47520,3.625557,27860,4.008988,0,32.373676,
DATA,1/28/2016 1:03:16 PM,35925,7.924330,47520,3.625557,27744,3.771022,0,29.876414,
DATA,1/28/2016 1:04:46 PM,35895,7.962357,47520,3.625557,27122,2.495151,0,16.472909,
DATA,1/28/2016 1:06:16 PM,35887,7.972498,47520,3.625557,26960,2.162883,0,12.972724,
DATA,1/28/2016 1:07:46 PM,35847,8.023203,47520,3.625557,26461,1.139501,0,1.881661,
BURSTSTART,1/28/2016 2:31:46 PM,35976,7.859687,47544,3.627389,26888,2.015213,0,11.413861,
DATA,1/28/2016 2:33:16 PM,36047,7.769700,47542,3.627236,27657,3.592552,0,28.003185,
DATA,1/28/2016 2:34:46 PM,36043,7.774769,47540,3.627083,27659,3.596655,0,28.046251,
DATA,1/28/2016 2:36:16 PM,36036,7.783641,47544,3.627389,27805,3.896159,0,31.189677,
DATA,1/28/2016 2:37:46 PM,36028,7.793780,47544,3.627389,27809,3.904364,0,31.275789,
DATA,1/28/2016 2:39:16 PM,36027,7.795048,47540,3.627083,27762,3.807947,0,30.263946,
DATA,1/28/2016 2:40:46 PM,36024,7.798850,47536,3.626778,27752,3.787433,0,30.048652,
DATA,1/28/2016 2:42:16 PM,36019,7.805187,47540,3.627083,27813,3.912570,0,31.361900,
DATA,1/28/2016 2:43:46 PM,36018,7.806454,47540,3.627083,27788,3.861284,0,30.823697,
DATA,1/28/2016 2:45:16 PM,36012,7.814059,47540,3.627083,27672,3.623323,0,28.326175,
DATA,1/28/2016 2:46:46 PM,36011,7.815326,47544,3.627389,27614,3.504344,0,27.077227,
DATA,1/28/2016 2:48:16 PM,36017,7.807722,47542,3.627236,27428,3.122805,0,23.070824,
DATA,1/28/2016 2:49:46 PM,35983,7.850815,47540,3.627083,27376,3.016142,0,21.950343,
DATA,1/28/2016 2:51:16 PM,35976,7.859687,47540,3.627083,27037,2.320811,0,14.637370,
DATA,1/28/2016 2:52:46 PM,35967,7.871094,47536,3.626778,27078,2.404904,0,15.522973,
DATA,1/28/2016 2:54:16 PM,35960,7.879967,47542,3.627236,27153,2.558735,0,17.141935,
DATA,1/28/2016 2:55:46 PM,35968,7.869827,47541,3.627160,27397,3.059217,0,22.402872,
DATA,1/28/2016 2:57:16 PM,35987,7.845745,47540,3.627083,27581,3.436651,0,26.366552,
DATA,1/28/2016 2:58:46 PM,35980,7.854617,47544,3.627389,27482,3.233573,0,24.234187,
DATA,1/28/2016 3:00:16 PM,35981,7.853350,47540,3.627083,27531,3.334085,0,25.289668,
DATA,1/28/2016 3:01:46 PM,35975,7.860954,47546,3.627541,27573,3.420240,0,26.194259,
DATA,1/28/2016 3:03:16 PM,35970,7.867292,47541,3.627160,27501,3.272547,0,24.643472,
DATA,1/28/2016 3:04:46 PM,35968,7.869827,47542,3.627236,27518,3.307419,0,25.009656,
DATA,1/28/2016 3:06:16 PM,35960,7.879967,47544,3.627389,27565,3.403830,0,26.021963,
DATA,1/28/2016 3:07:46 PM,35953,7.888839,47538,3.626931,27775,3.834616,0,30.543824,
DATA,1/28/2016 3:09:16 PM,35947,7.896444,47536,3.626778,27967,4.228497,0,34.676883,
DATA,1/28/2016 3:10:46 PM,35946,7.897712,47540,3.627083,27938,4.169004,0,34.052674,
DATA,1/28/2016 3:12:16 PM,35939,7.906584,47536,3.626778,27813,3.912570,0,31.361900,
DATA,1/28/2016 3:13:46 PM,35935,7.911655,47538,3.626931,27686,3.652042,0,28.627625,
DATA,1/28/2016 3:15:16 PM,35927,7.921795,47540,3.627083,27895,4.080790,0,33.127090,
DATA,1/28/2016 3:16:46 PM,35933,7.914190,47544,3.627389,27537,3.346393,0,25.418901,
DATA,1/28/2016 3:18:16 PM,35921,7.929400,47540,3.627083,27516,3.303316,0,24.966577,
DATA,1/28/2016 3:19:46 PM,35921,7.929400,47536,3.626778,27340,2.942298,0,21.174490,
DATA,1/28/2016 3:21:16 PM,35926,7.923062,47542,3.627236,27280,2.819228,0,19.881113,
DATA,1/28/2016 3:22:46 PM,35930,7.917992,47537,3.626854,27372,3.007937,0,21.864143,
DATA,1/28/2016 3:24:16 PM,35927,7.921795,47544,3.627389,27598,3.471523,0,26.732663,
DATA,1/28/2016 3:25:46 PM,35921,7.929400,47540,3.627083,27754,3.791536,0,30.091711,
DATA,1/28/2016 3:27:16 PM,35908,7.945878,47538,3.626931,27834,3.955650,0,31.813977,
DATA,1/28/2016 3:28:46 PM,35895,7.962357,47536,3.626778,27995,4.285940,0,35.279552,
DATA,1/28/2016 3:30:16 PM,35908,7.945878,47536,3.626778,27830,3.947445,0,31.727868,
DATA,1/28/2016 3:31:46 PM,35880,7.981371,47536,3.626778,28233,4.774219,0,40.401728,
