FILE,DATA\2016\01\Logger_sn_1724-50_data_20160129_161458.csv
DATA,1/29/2016 10:22:46 AM,36072,7.738016,47508,3.624642,27359,2.981271,0,21.583983,
DATA,1/29/2016 10:24:16 AM,36077,7.731679,47510,3.624794,27558,3.389470,0,25.871202,
DATA,1/29/2016 10:25:46 AM,36080,7.727877,47508,3.624642,27516,3.303316,0,24.966577,
DATA,1/29/2016 10:27:16 AM,36090,7.715204,47508,3.624642,27520,3.311521,0,25.052736,
DATA,1/29/2016 10:28:46 AM,36094,7.710134,47512,3.624947,27638,3.553576,0,27.594050,
DATA,1/29/2016 10:30:16 AM,36096,7.707600,47508,3.624642,27609,3.494088,0,26.969552,
DATA,1/29/2016 10:31:46 AM,36102,7.699996,47506,3.624489,27563,3.399727,0,25.978889,
DATA,1/29/2016 10:33:16 AM,36105,7.696194,47508,3.624642,27567,3.407932,0,26.065037,
DATA,1/29/2016 10:34:46 AM,36110,7.689857,47508,3.624642,27643,3.563833,0,27.701719,
DATA,1/29/2016 10:36:16 AM,36115,7.683521,47508,3.624642,27654,3.586398,0,27.938586,
DATA,1/29/2016 10:37:46 AM,36120,7.677184,47505,3.624413,27705,3.691018,0,29.036725,
DATA,1/29/2016 10:39:16 AM,36117,7.680986,47504,3.624337,27660,3.598706,0,28.067784,
DATA,1/29/2016 10:40:46 AM,36121,7.675917,47508,3.624642,27607,3.489985,0,26.926482,
DATA,1/29/2016 10:42:16 AM,36127,7.668313,47508,3.624642,27628,3.533063,0,27.378710,
DATA,1/29/2016 10:43:46 AM,36130,7.664511,47504,3.624337,27491,3.252034,0,24.428062,
DATA,1/29/2016 10:45:16 AM,36130,7.664511,47506,3.624489,27428,3.122805,0,23.070824,
DATA,1/29/2016 10:46:46 AM,36132,7.661977,47508,3.624642,27609,3.494088,0,26.969552,
DATA,1/29/2016 10:48:16 AM,36136,7.656908,47505,3.624413,27355,2.973066,0,21.497777,
DATA,1/29/2016 10:49:46 AM,36139,7.653106,47508,3.624642,27491,3.252034,0,24.428062,
DATA,1/29/2016 10:51:16 AM,36139,7.653106,47506,3.624489,27597,3.469472,0,26.711128,
DATA,1/29/2016 10:52:46 AM,36144,7.646770,47504,3.624337,27819,3.924879,0,31.491066,
DATA,1/29/2016 10:54:16 AM,36140,7.651839,47504,3.624337,27954,4.201828,0,34.397067,
DATA,1/29/2016 10:55:46 AM,36138,7.654373,47506,3.624489,27815,3.916673,0,31.404956,
DATA,1/29/2016 10:57:16 AM,36139,7.653106,47510,3.624794,27960,4.214137,0,34.526213,
DATA,1/29/2016 10:58:46 AM,36148,7.641700,47508,3.624642,27782,3.848976,0,30.694526,
DATA,1/29/2016 11:00:16 AM,36151,7.637899,47508,3.624642,27712,3.705378,0,29.187442,
DATA,1/29/2016 11:01:46 AM,36155,7.632830,47508,3.624642,27697,3.674607,0,28.864474,
DATA,1/29/2016 11:03:16 AM,36156,7.631562,47504,3.624337,27671,3.621271,0,28.304643,
DATA,1/29/2016 11:04:46 AM,36159,7.627761,47508,3.624642,27873,4.035657,0,32.653519,
DATA,1/29/2016 11:06:16 AM,36163,7.622692,47504,3.624337,27747,3.777176,0,29.941004,
DATA,1/29/2016 11:07:46 AM,36155,7.632830,47506,3.624489,27751,3.785382,0,30.027122,
DATA,1/29/2016 11:09:16 AM,36153,7.635364,47500,3.624032,27644,3.565885,0,27.723252,
DATA,1/29/2016 11:10:46 AM,36154,7.634097,47504,3.624337,27577,3.428445,0,26.280406,
DATA,1/29/2016 11:12:16 AM,36150,7.639166,47506,3.624489,27857,4.002834,0,32.309096,
DATA,1/29/2016 11:13:46 AM,36142,7.649304,47504,3.624337,27780,3.844873,0,30.651468,
DATA,1/29/2016 11:15:16 AM,36137,7.655640,47505,3.624413,27754,3.791536,0,30.091711,
DATA,1/29/2016 11:16:46 AM,36141,7.650571,47504,3.624337,27696,3.672555,0,28.842942,
DATA,1/29/2016 11:18:16 AM,36139,7.653106,47506,3.624489,27621,3.518704,0,27.227969,
DATA,1/29/2016 11:19:46 AM,36141,7.650571,47504,3.624337,27554,3.381265,0,25.785051,
DATA,1/29/2016 11:21:16 AM,36138,7.654373,47504,3.624337,27506,3.282803,0,24.751175,
DATA,1/29/2016 11:22:46 AM,36136,7.656908,47504,3.624337,27461,3.190496,0,23.781792,
DATA,1/29/2016 11:24:16 AM,36135,7.658175,47504,3.624337,27463,3.194599,0,23.824878,
DATA,1/29/2016 11:25:46 AM,36130,7.664511,47506,3.624489,27287,2.833586,0,20.032027,
DATA,1/29/2016 11:27:16 AM,36121,7.675917,47500,3.624032,26927,2.095200,0,12.258575,
DATA,1/29/2016 11:28:46 AM,36120,7.677184,47504,3.624337,26729,1.689117,0,7.956976,
DATA,1/29/2016 11:30:16 AM,36278,7.476963,47508,3.624642,26390,0.993900,0,-0.442792,
BURSTSTART,1/29/2016 12:52:46 PM,36211,7.561864,47508,3.624642,26902,2.043926,0,11.717191,
DATA,1/29/2016 12:54:16 PM,36196,7.580873,47508,3.624642,27873,4.035657,0,32.653519,
DATA,1/29/2016 12:55:46 PM,36181,7.599881,47508,3.624642,27883,4.056172,0,32.868780,
DATA,1/29/2016 12:57:16 PM,36169,7.615088,47520,3.625557,27668,3.615117,0,28.240045,
DATA,1/29/2016 12:58:46 PM,36163,7.622692,47514,3.625100,27802,3.890004,0,31.125093,
DATA,1/29/2016 1:00:16 PM,36158,7.629028,47520,3.625557,27833,3.953599,0,31.792450,
DATA,1/29/2016 1:01:46 PM,36152,7.636631,47520,3.625557,27748,3.779228,0,29.962533,
DATA,1/29/2016 1:03:16 PM,36148,7.641700,47524,3.625863,27726,3.734097,0,29.488872,
DATA,1/29/2016 1:04:46 PM,36145,7.645502,47528,3.626168,27804,3.894107,0,31.168149,
DATA,1/29/2016 1:06:16 PM,36144,7.646770,47528,3.626168,27721,3.723840,0,29.381219,
DATA,1/29/2016 1:07:46 PM,36142,7.649304,47532,3.626473,28001,4.298249,0,35.408693,
DATA,1/29/2016 1:09:16 PM,36144,7.646770,47532,3.626473,27847,3.982319,0,32.093829,
DATA,1/29/2016 1:10:46 PM,36148,7.641700,47536,3.626778,27819,3.924879,0,31.491066,
DATA,1/29/2016 1:12:16 PM,36158,7.629028,47536,3.626778,27741,3.764868,0,29.811825,
DATA,1/29/2016 1:13:46 PM,36164,7.621424,47536,3.626778,27656,3.590501,0,27.981652,
DATA,1/29/2016 1:15:16 PM,36165,7.620157,47542,3.627236,27669,3.617168,0,28.261578,
DATA,1/29/2016 1:16:46 PM,36169,7.615088,47540,3.627083,27832,3.951547,0,31.770923,
DATA,1/29/2016 1:18:16 PM,36178,7.603683,47542,3.627236,27955,4.203879,0,34.418591,
DATA,1/29/2016 1:19:46 PM,36174,7.608752,47538,3.626931,28015,4.326971,0,35.710020,
DATA,1/29/2016 1:21:16 PM,36191,7.587209,47544,3.627389,27730,3.742303,0,29.574993,
DATA,1/29/2016 1:22:46 PM,36198,7.578338,47544,3.627389,27657,3.592552,0,28.003185,
DATA,1/29/2016 1:24:16 PM,36208,7.565666,47544,3.627389,27529,3.329983,0,25.246590,
DATA,1/29/2016 1:25:46 PM,36213,7.559330,47544,3.627389,27568,3.409983,0,26.086575,
DATA,1/29/2016 1:27:16 PM,36216,7.555528,47544,3.627389,27634,3.545371,0,27.507915,
DATA,1/29/2016 1:28:46 PM,36218,7.552994,47544,3.627389,27581,3.436651,0,26.366552,
DATA,1/29/2016 1:30:16 PM,36225,7.544123,47544,3.627389,27576,3.426394,0,26.258869,
DATA,1/29/2016 1:31:46 PM,36231,7.536520,47544,3.627389,27624,3.524858,0,27.292573,
DATA,1/29/2016 1:33:16 PM,36235,7.531451,47545,3.627465,27693,3.666401,0,28.778348,
DATA,1/29/2016 1:34:46 PM,36244,7.520047,47552,3.627999,27635,3.547422,0,27.529449,
DATA,1/29/2016 1:36:16 PM,36245,7.518780,47544,3.627389,27607,3.489985,0,26.926482,
DATA,1/29/2016 1:37:46 PM,36258,7.502306,47552,3.627999,27744,3.771022,0,29.876414,
DATA,1/29/2016 1:39:16 PM,36257,7.503573,47548,3.627694,27733,3.748457,0,29.639584,
DATA,1/29/2016 1:40:46 PM,36266,7.492169,47544,3.627389,27608,3.492036,0,26.948017,
DATA,1/29/2016 1:42:16 PM,36269,7.488367,47544,3.627389,27631,3.539217,0,27.443313,
DATA,1/29/2016 1:43:46 PM,36281,7.473161,47552,3.627999,27845,3.978216,0,32.050775,
DATA,1/29/2016 1:45:16 PM,36266,7.492169,47544,3.627389,28225,4.757806,0,40.229566,
DATA,1/29/2016 1:46:46 PM,36279,7.475696,47552,3.627999,27862,4.013091,0,32.416729,
DATA,1/29/2016 1:48:16 PM,36280,7.474428,47552,3.627999,27765,3.814102,0,30.328534,
DATA,1/29/2016 1:49:46 PM,36279,7.475696,47546,3.627541,27868,4.025400,0,32.545887,
DATA,1/29/2016 1:51:16 PM,36285,7.468093,47552,3.627999,27941,4.175158,0,34.117248,
DATA,1/29/2016 1:52:46 PM,36286,7.466825,47552,3.627999,27848,3.984371,0,32.115356,
DATA,1/29/2016 1:54:16 PM,36280,7.474428,47552,3.627999,27686,3.652042,0,28.627625,
DATA,1/29/2016 1:55:46 PM,36276,7.479497,47544,3.627389,27709,3.699223,0,29.122849,
DATA,1/29/2016 1:57:16 PM,36278,7.476963,47552,3.627999,27670,3.619220,0,28.283111,
DATA,1/29/2016 1:58:46 PM,36272,7.484566,47552,3.627999,27655,3.588449,0,27.960119,
DATA,1/29/2016 2:00:16 PM,36269,7.488367,47552,3.627999,27773,3.830513,0,30.500767,
DATA,1/29/2016 2:01:46 PM,36267,7.490902,47545,3.627465,27699,3.678710,0,28.907537,
DATA,1/29/2016 2:03:16 PM,36266,7.492169,47544,3.627389,27593,3.461266,0,26.624985,
DATA,1/29/2016 2:04:46 PM,36268,7.489634,47552,3.627999,27603,3.481780,0,26.840341,
DATA,1/29/2016 2:06:16 PM,36263,7.495970,47546,3.627541,27646,3.569987,0,27.766319,
DATA,1/29/2016 2:07:46 PM,36260,7.499772,47546,3.627541,27711,3.703326,0,29.165911,
DATA,1/29/2016 2:09:16 PM,36251,7.511176,47552,3.627999,27828,3.943342,0,31.684814,
DATA,1/29/2016 2:10:46 PM,36249,7.513711,47544,3.627389,27829,3.945393,0,31.706341,
DATA,1/29/2016 2:12:16 PM,36243,7.521314,47544,3.627389,27723,3.727943,0,29.424280,
DATA,1/29/2016 2:13:46 PM,36236,7.530184,47544,3.627389,27577,3.428445,0,26.280406,
DATA,1/29/2016 2:15:16 PM,36236,7.530184,47548,3.627694,27517,3.305367,0,24.988117,
DATA,1/29/2016 2:16:46 PM,36234,7.532719,47544,3.627389,27607,3.489985,0,26.926482,
DATA,1/29/2016 2:18:16 PM,36229,7.539055,47552,3.627999,27595,3.465369,0,26.668056,
DATA,1/29/2016 2:19:46 PM,36229,7.539055,47544,3.627389,27602,3.479728,0,26.818805,
DATA,1/29/2016 2:21:16 PM,36220,7.550459,47546,3.627541,27549,3.371009,0,25.677362,
DATA,1/29/2016 2:22:46 PM,36220,7.550459,47546,3.627541,27578,3.430497,0,26.301942,
DATA,1/29/2016 2:24:16 PM,36210,7.563132,47544,3.627389,27531,3.334085,0,25.289668,
DATA,1/29/2016 2:25:46 PM,36202,7.573269,47544,3.627389,27508,3.286906,0,24.794256,
DATA,1/29/2016 2:27:16 PM,36204,7.570735,47544,3.627389,27594,3.463318,0,26.646521,
DATA,1/29/2016 2:28:46 PM,36198,7.578338,47548,3.627694,27736,3.754611,0,29.704174,
DATA,1/29/2016 2:30:16 PM,36187,7.592278,47548,3.627694,27703,3.686915,0,28.993662,
DATA,1/29/2016 2:31:46 PM,36176,7.606217,47544,3.627389,27643,3.563833,0,27.701719,
DATA,1/29/2016 2:33:16 PM,36176,7.606217,47545,3.627465,27626,3.528960,0,27.335642,
DATA,1/29/2016 2:34:46 PM,36163,7.622692,47544,3.627389,27670,3.619220,0,28.283111,
DATA,1/29/2016 2:36:16 PM,36162,7.623959,47544,3.627389,27440,3.147420,0,23.329367,
DATA,1/29/2016 2:37:46 PM,36164,7.621424,47544,3.627389,27377,3.018193,0,21.971893,
DATA,1/29/2016 2:39:16 PM,36154,7.634097,47544,3.627389,27478,3.225368,0,24.148019,
DATA,1/29/2016 2:40:46 PM,36138,7.654373,47544,3.627389,27890,4.070532,0,33.019461,
DATA,1/29/2016 2:42:16 PM,36134,7.659442,47544,3.627389,27814,3.914621,0,31.383428,
DATA,1/29/2016 2:43:46 PM,36118,7.679719,47552,3.627999,27794,3.873593,0,30.952868,
DATA,1/29/2016 2:45:16 PM,36120,7.677184,47544,3.627389,27834,3.955650,0,31.813977,
DATA,1/29/2016 2:46:46 PM,36105,7.696194,47544,3.627389,27816,3.918724,0,31.426483,
DATA,1/29/2016 2:48:16 PM,36101,7.701263,47544,3.627389,27681,3.641785,0,28.519966,
DATA,1/29/2016 2:49:46 PM,36091,7.713936,47544,3.627389,27788,3.861284,0,30.823697,
DATA,1/29/2016 2:51:16 PM,36093,7.711402,47542,3.627236,27715,3.711532,0,29.252035,
DATA,1/29/2016 2:52:46 PM,36085,7.721540,47548,3.627694,27691,3.662299,0,28.735284,
DATA,1/29/2016 2:54:16 PM,36083,7.724075,47552,3.627999,27792,3.869490,0,30.909811,
DATA,1/29/2016 2:55:46 PM,36077,7.731679,47552,3.627999,27761,3.805896,0,30.242417,
DATA,1/29/2016 2:57:16 PM,36071,7.739283,47546,3.627541,27780,3.844873,0,30.651468,
DATA,1/29/2016 2:58:46 PM,36073,7.736748,47544,3.627389,27696,3.672555,0,28.842942,
DATA,1/29/2016 3:00:16 PM,36069,7.741818,47544,3.627389,27610,3.496139,0,26.991087,
DATA,1/29/2016 3:01:46 PM,36068,7.743085,47548,3.627694,27526,3.323829,0,25.181973,
DATA,1/29/2016 3:03:16 PM,36062,7.750689,47544,3.627389,27625,3.526909,0,27.314107,
DATA,1/29/2016 3:04:46 PM,36062,7.750689,47544,3.627389,27919,4.130025,0,33.643700,
DATA,1/29/2016 3:06:16 PM,36054,7.760828,47544,3.627389,27771,3.826410,0,30.457709,
DATA,1/29/2016 3:07:46 PM,36052,7.763363,47544,3.627389,27751,3.785382,0,30.027122,
DATA,1/29/2016 3:09:16 PM,36048,7.768433,47546,3.627541,27781,3.846924,0,30.672997,
DATA,1/29/2016 3:10:46 PM,36044,7.773502,47544,3.627389,27690,3.660247,0,28.713753,
DATA,1/29/2016 3:12:16 PM,36049,7.767165,47540,3.627083,27710,3.701275,0,29.144380,
DATA,1/29/2016 3:13:46 PM,36047,7.769700,47544,3.627389,27504,3.278701,0,24.708094,
DATA,1/29/2016 3:15:16 PM,36048,7.768433,47544,3.627389,27744,3.771022,0,29.876414,
DATA,1/29/2016 3:16:46 PM,36050,7.765898,47544,3.627389,27831,3.949496,0,31.749396,
DATA,1/29/2016 3:18:16 PM,36049,7.767165,47544,3.627389,27992,4.279786,0,35.214981,
DATA,1/29/2016 3:19:46 PM,36046,7.770967,47552,3.627999,28170,4.644966,0,39.045934,
DATA,1/29/2016 3:21:16 PM,36055,7.759561,47544,3.627389,27881,4.052069,0,32.825728,
DATA,1/29/2016 3:22:46 PM,36060,7.753224,47544,3.627389,27617,3.510498,0,27.141831,
DATA,1/29/2016 3:24:16 PM,36059,7.754491,47544,3.627389,27840,3.967959,0,31.943140,
DATA,1/29/2016 3:25:46 PM,36061,7.751957,47544,3.627389,27895,4.080790,0,33.127090,
DATA,1/29/2016 3:27:16 PM,36061,7.751957,47544,3.627389,27991,4.277734,0,35.193457,
DATA,1/29/2016 3:28:46 PM,36070,7.740551,47544,3.627389,27735,3.752559,0,29.682644,
DATA,1/29/2016 3:30:16 PM,36073,7.736748,47540,3.627083,28036,4.370053,0,36.162005,
DATA,1/29/2016 3:31:46 PM,36080,7.727877,47544,3.627389,27659,3.596655,0,28.046251,
DATA,1/29/2016 3:33:16 PM,36081,7.726610,47544,3.627389,27725,3.732046,0,29.467341,
DATA,1/29/2016 3:34:46 PM,36085,7.721540,47540,3.627083,27563,3.399727,0,25.978889,
DATA,1/29/2016 3:36:16 PM,36092,7.712669,47544,3.627389,27676,3.631528,0,28.412305,
DATA,1/29/2016 3:37:46 PM,36093,7.711402,47548,3.627694,27614,3.504344,0,27.077227,
DATA,1/29/2016 3:39:16 PM,36104,7.697461,47540,3.627083,27743,3.768971,0,29.854884,
DATA,1/29/2016 3:40:46 PM,36099,7.703798,47542,3.627236,27623,3.522806,0,27.271038,
DATA,1/29/2016 3:42:16 PM,36108,7.692392,47540,3.627083,27641,3.559731,0,27.658651,
DATA,1/29/2016 3:43:46 PM,36112,7.687323,47540,3.627083,27692,3.664350,0,28.756816,
DATA,1/29/2016 3:45:16 PM,36111,7.688590,47544,3.627389,27658,3.594603,0,28.024718,
DATA,1/29/2016 3:46:46 PM,36114,7.684788,47538,3.626931,27600,3.475626,0,26.775734,
DATA,1/29/2016 3:48:16 PM,36125,7.670848,47544,3.627389,27700,3.680761,0,28.929068,
DATA,1/29/2016 3:49:46 PM,36130,7.664511,47544,3.627389,27832,3.951547,0,31.770923,
DATA,1/29/2016 3:51:16 PM,36129,7.665779,47544,3.627389,27803,3.892056,0,31.146621,
DATA,1/29/2016 3:52:46 PM,36132,7.661977,47542,3.627236,28188,4.681895,0,39.433309,
DATA,1/29/2016 3:54:16 PM,36139,7.653106,47542,3.627236,27975,4.244910,0,34.849075,
DATA,1/29/2016 3:55:46 PM,36143,7.648037,47544,3.627389,27630,3.537166,0,27.421778,
DATA,1/29/2016 3:57:16 PM,36143,7.648037,47540,3.627083,28035,4.368002,0,36.140482,
DATA,1/29/2016 3:58:46 PM,36139,7.653106,47546,3.627541,28081,4.462374,0,37.130519,
DATA,1/29/2016 4:00:16 PM,36151,7.637899,47540,3.627083,27949,4.191570,0,34.289445,
DATA,1/29/2016 4:01:46 PM,36145,7.645502,47546,3.627541,27867,4.023348,0,32.524361,
DATA,1/29/2016 4:03:16 PM,36143,7.648037,47544,3.627389,27770,3.824359,0,30.436180,
DATA,1/29/2016 4:04:46 PM,36144,7.646770,47540,3.627083,27818,3.922827,0,31.469539,
DATA,1/29/2016 4:06:16 PM,36140,7.651839,47538,3.626931,27888,4.066429,0,32.976409,
DATA,1/29/2016 4:07:46 PM,36142,7.649304,47540,3.627083,27861,4.011040,0,32.395202,
DATA,1/29/2016 4:09:16 PM,36138,7.654373,47541,3.627160,27743,3.768971,0,29.854884,
DATA,1/29/2016 4:10:46 PM,36135,7.658175,47540,3.627083,27444,3.155625,0,23.415545,
DATA,1/29/2016 4:12:16 PM,36135,7.658175,47540,3.627083,27187,2.628472,0,17.875500,
DATA,1/29/2016 4:13:46 PM,36141,7.650571,47540,3.627083,26632,1.490185,0,5.826927,
DATA,1/29/2016 4:15:16 PM,36886,6.706541,47544,3.627389,26388,0.989799,0,-0.552226,
